"ContentType","Id","Name","Rarity","Slot","ArtKey","Status","AssetPath","Source","Cell"
"Item","MAGE_UNCOMMON_FORGOTTEN_RUNES_STAFF","Посох Забытого Ученика","Uncommon","MainHand","","NO_ICON_ID","","",""
"Item","MAGE_UNCOMMON_FORGOTTEN_RUNES_WAND","Жезл Забытого Ученика","Uncommon","MainHand","","NO_ICON_ID","","",""
"Item","MINOR_ANTIDOTE","Малое противоядие","Common","","","NO_ICON_ID","","",""
"Item","MINOR_BATTLE_TONIC","Малый боевой тоник","Uncommon","","","NO_ICON_ID","","",""
"Item","RANGER_FANG_BLADE","Клинок Следопыта","Uncommon","MainHand","","NO_ICON_ID","","",""
"Item","RANGER_HIDE_VEST","Куртка Следопыта","Uncommon","Chest","","NO_ICON_ID","","",""
"Item","RANGER_SILK_HOOD","Капюшон Следопыта","Uncommon","Head","","NO_ICON_ID","","",""
"Item","RANGER_TRAIL_BOOTS","Ботинки Следопыта","Uncommon","Feet","","NO_ICON_ID","","",""
"Item","RANGER_TRAIL_LEGGINGS","Штаны Следопыта","Uncommon","Legs","","NO_ICON_ID","","",""
"Item","SMALL_FOCUS_POTION","Малое зелье концентрации","Common","","","NO_ICON_ID","","",""
"Item","SMALL_HEALING_POTION","Малое зелье лечения","Common","","","NO_ICON_ID","","",""
"Item","SMALL_MANA_POTION","Малое зелье маны","Common","","","NO_ICON_ID","","",""
"Item","SMALL_RAGE_POTION","Малое зелье ярости","Common","","","NO_ICON_ID","","",""
"Item","SPIDER_SILK_HOOD","Капюшон из паучьего шёлка","Uncommon","Head","","NO_ICON_ID","","",""
"Item","SPIDER_VENOM_SAC","Ядовитая железа паука","Uncommon","","","NO_ICON_ID","","",""
"Item","UNIQUE_ARCHER_LAST_CONSTELLATION_L25","Лук Последнего Созвездия","Unique","MainHand","","NO_ICON_ID","","",""
"Item","UNIQUE_MAGE_EYE_OF_DEAD_STAR_L25","Око Погасшей Звезды","Unique","MainHand","","NO_ICON_ID","","",""
"Item","UNIQUE_WARRIOR_BLACKHEART_L25","Черносерд","Unique","MainHand","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_CHEST","Нагрудник Пограничника","Common","Chest","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_FEET","Сапоги Пограничника","Common","Feet","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_HANDS","Рукавицы Пограничника","Common","Hands","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_HEAD","Шлем Пограничника","Common","Head","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_LEGS","Поножи Пограничника","Common","Legs","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_SHIELD","Щит Пограничника","Common","OffHand","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_SHOULDERS","Наплечники Пограничника","Common","Shoulders","","NO_ICON_ID","","",""
"Item","WARRIOR_COMMON_BORDER_STEEL_WEAPON","Меч Пограничника","Common","MainHand","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_CHEST","Нагрудник Железного Дозора","Uncommon","Chest","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_FEET","Сапоги Железного Дозора","Uncommon","Feet","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_HANDS","Рукавицы Железного Дозора","Uncommon","Hands","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_HEAD","Шлем Железного Дозора","Uncommon","Head","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_LEGS","Поножи Железного Дозора","Uncommon","Legs","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_SHIELD","Щит Железного Дозора","Uncommon","OffHand","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_SHOULDERS","Наплечники Железного Дозора","Uncommon","Shoulders","","NO_ICON_ID","","",""
"Item","WARRIOR_UNCOMMON_IRON_WATCH_WEAPON","Клинок Железного Дозора","Uncommon","MainHand","","NO_ICON_ID","","",""
"Item","WOLF_HIDE","Шкура волка","Common","","","NO_ICON_ID","","",""
"Monster","ALPHA_WOLF_L11","Старый альфа-волк","Normal","","alpha-wolf","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/alpha-wolf.png","",""
"Monster","ALPHA_WOLF_L20","Осквернённый альфа-волк","Normal","","alpha-wolf","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/alpha-wolf.png","",""
"Monster","ALPHA_WOLF_L5","Альфа-волк","Normal","","alpha-wolf","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/alpha-wolf.png","",""
"Monster","ANCIENT_MINE_BOAR_L15","Рудный вепрь","Normal","","kaban","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/kaban.webp","",""
"Monster","ANCIENT_MINE_BROODMOTHER_L16","Прародительница Глубин","Boss","","spider-broodmother","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/spider-broodmother.png","",""
"Monster","ANCIENT_MINE_GOBLIN_L16","Забытый шахтный караульный","Normal","","shakhtnyi-dozornyi","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/shakhtnyi-dozornyi.webp","",""
"Monster","ANCIENT_MINE_SPIDER_L16","Глубинный шахтный паук","Normal","","shakhtnyi-pauk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/shakhtnyi-pauk.webp","",""
"Monster","ANCIENT_MINE_SPIDERLING_L16","Паучок Прародительницы Глубин","Normal","","shakhtnyi-pauk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/shakhtnyi-pauk.webp","",""
"Monster","ANCIENT_MINE_WOLF_L15","Шахтный волк","Normal","","lesnoi-volk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/lesnoi-volk.webp","",""
"Monster","ASHEN_BORDER_DOZORNYI_GRANITSY_L23","Дозорный границы","Normal","","dozornyi-granitsy","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/dozornyi-granitsy.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/дозорный границы.png",""
"Monster","ASHEN_BORDER_PEPELNYI_GONCHII_ZVER_L23","Пепельный гончий зверь","Normal","","pepelnyi-gonchii-zver","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/pepelnyi-gonchii-zver.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/пепельный гончий зверь.png",""
"Monster","ASHEN_BORDER_PEPELNYI_NALIOTCHIK_L22","Пепельный налётчик","Normal","","pepelnyi-naliotchik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/pepelnyi-naliotchik.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/пепельный налётчик.png",""
"Monster","BANDIT_ARCHER_L16","Разбойник-лучник","Normal","","bandit-archer","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/bandit-archer.png","",""
"Monster","BANDIT_ROGUE_L15","Лесной разбойник","Normal","","enemy-lesnoy-razboynik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-lesnoy-razboynik.webp","Враги/Ранние враги открытого мира/лесной разбойник.png",""
"Monster","BANDIT_ROGUE_L19","Опытный лесной разбойник","Normal","","bandit-rogue","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/bandit-rogue.png","",""
"Monster","BLIGHTED_GROVE_BOLOTNYI_VASILISK_L19","Болотный василиск","Normal","","bolotnyi-vasilisk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/bolotnyi-vasilisk.webp","Враги/Враги Осквернённой чащи/болотный василиск.png",""
"Monster","BLIGHTED_GROVE_GLASHATAI_PORCHI_L20","Глашатай порчи","Elite","","glashatai-porchi","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/glashatai-porchi.webp","Враги/Враги Осквернённой чащи/глашатай порчи.png",""
"Monster","BLIGHTED_GROVE_IADOVITAIA_MATRONA_CHASHCHI_L19","Ядовитая матрона чащи","Normal","","iadovitaia-matrona-chashchi","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/iadovitaia-matrona-chashchi.webp","Враги/Враги Осквернённой чащи/ядовитая матрона чащи.png",""
"Monster","BLIGHTED_GROVE_LESNAIA_VEDMA_L19","Лесная ведьма","Elite","","lesnaia-vedma","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/lesnaia-vedma.webp","Враги/Враги Осквернённой чащи/лесная ведьма.png",""
"Monster","BLIGHTED_GROVE_LOZOVYI_DUSHITEL_L20","Лозовый душитель","Normal","","lozovyi-dushitel","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/lozovyi-dushitel.webp","Враги/Враги Осквернённой чащи/лозовый душитель.png",""
"Monster","BLIGHTED_GROVE_PEPELNYI_NALIOTCHIK_L16","Пепельный налётчик","Normal","","pepelnyi-naliotchik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/pepelnyi-naliotchik.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/пепельный налётчик.png",""
"Monster","BLIGHTED_GROVE_PORCHENNYI_DREVEN_L19","Порченный древень","Normal","","porchennyi-dreven","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/porchennyi-dreven.webp","Враги/Враги Осквернённой чащи/порченный древень.png",""
"Monster","BLIGHTED_GROVE_PORCHENYI_VOLK_L15","Порченый волк","Normal","","porchenyi-volk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/porchenyi-volk.webp","Враги/Враги Осквернённой чащи/порченый волк.png",""
"Monster","BLIGHTED_GROVE_SHIPASTYI_KHISHCHNIK_L18","Шипастый хищник","Normal","","shipastyi-khishchnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/shipastyi-khishchnik.webp","Враги/Враги Осквернённой чащи/шипастый хищник.png",""
"Monster","BLIGHTED_GROVE_ZARAZHIONNYI_OLEN_L18","Заражённый олень","Normal","","zarazhionnyi-olen","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/zarazhionnyi-olen.webp","Враги/Враги Осквернённой чащи/заражённый олень.png",""
"Monster","BLIGHTED_SPIDER_L18","Осквернённый паук","Normal","","giant-spider","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/giant-spider.png","",""
"Monster","CORRUPTED_BOAR_L17","Осквернённый вепрь","Normal","","corrupted-boar","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/corrupted-boar.png","",""
"Monster","CORRUPTED_BOAR_L7","Осквернённый кабан","Normal","","corrupted-boar","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/corrupted-boar.png","",""
"Monster","DEEP_FOREST_GOBLIN_KAPKANSHCHIK_L10","Гоблин-капканщик","Normal","","goblin-kapkanshchik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/goblin-kapkanshchik.webp","Враги/Ранние враги открытого мира/гоблин-капканщик.png",""
"Monster","DEEP_SPIDER_L8","Глубинный паук","Normal","","giant-spider","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/giant-spider.png","",""
"Monster","DEEP_WOLF_L10","Матёрый лесной волк","Normal","","wolf","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/wolf.svg","",""
"Monster","DEEP_WOLF_L6","Тёмный лесной волк","Normal","","wolf","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/wolf.svg","",""
"Monster","ECLIPSED_CITADEL_ARCHON_L25","Архонт Погасшей Звезды","Boss","","namestnik-tsitadeli","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/namestnik-tsitadeli.webp","",""
"Monster","ECLIPSED_CITADEL_EXECUTIONER_L25","Палач Чёрного Созвездия","Elite","","alebardshchik-bastiona","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/alebardshchik-bastiona.webp","",""
"Monster","ECLIPSED_CITADEL_GOLEM_L25","Каменный страж Бастиона","Elite","","kamennyi-strazh","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/kamennyi-strazh.webp","",""
"Monster","ECLIPSED_CITADEL_SENTINEL_L25","Пепельный часовой","Elite","","soldat-zatmeniia","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/soldat-zatmeniia.webp","",""
"Monster","ECLIPSED_CITADEL_WEAVER_L25","Ткач Пустоты","Elite","","giant-spider","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/giant-spider.png","",""
"Monster","FOREST_BOAR_L2","Лесной кабан","Normal","","forest-boar","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/forest-boar.png","",""
"Monster","FOREST_WOLF_L1","Лесной волк","Normal","","enemy-lesnoy-volk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-lesnoy-volk.webp","Враги/Ранние враги открытого мира/лесной волк.png",""
"Monster","FOREST_WOLF_L4","Лесной волк","Normal","","enemy-lesnoy-volk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-lesnoy-volk.webp","Враги/Ранние враги открытого мира/лесной волк.png",""
"Monster","GIANT_SPIDER_L3","Гигантский паук","Normal","","enemy-gigantskiy-pauk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-gigantskiy-pauk.webp","Враги/Ранние враги открытого мира/гигантский паук.png",""
"Monster","GOBLIN_SCOUT_L9","Гоблин-разведчик","Normal","","goblin-scout","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/goblin-scout.png","",""
"Monster","HEART_OF_BLIGHTED_GROVE_PORCHENYI_DREVEN_L20","Порченый древень","Elite","","porchenyi-dreven","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/porchenyi-dreven.webp","",""
"Monster","MOON_ASH_MARSHES_BOLOTNAIA_MAT_L26","Болотная мать","Elite","","bolotnaia-mat","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/bolotnaia-mat.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/болотная мать.png",""
"Monster","MOON_ASH_MARSHES_BOLOTNYI_POZHIRATEL_L24","Болотный пожиратель","Normal","","bolotnyi-pozhiratel","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/bolotnyi-pozhiratel.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/болотный пожиратель.png",""
"Monster","MOON_ASH_MARSHES_LUNNOPEPELNYI_UTOPLENNIK_L25","Луннопепельный утопленник","Normal","","lunnopepelnyi-utoplennik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/lunnopepelnyi-utoplennik.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/луннопепельный утопленник.png",""
"Monster","MOON_ASH_MARSHES_PRIZRACHNYI_PALOMNIK_L26","Призрачный паломник","Normal","","enemy-prizrachnyy-palomnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-prizrachnyy-palomnik.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/призрачный паломник.png",""
"Monster","MOON_ASH_MARSHES_VEDMAK_TOPEI_L25","Ведьмак топей","Normal","","vedmak-topei","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/vedmak-topei.webp","Враги/Враги Пепельной границы и Топей Лунного Пепла/ведьмак топей.png",""
"Monster","OLD_ROAD_DOROZHNYI_MARODIOR_L14","Дорожный мародёр","Normal","","dorozhnyi-marodior","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/dorozhnyi-marodior.webp","Враги/Ранние враги открытого мира/дорожный мародёр.png",""
"Monster","SHATTERED_LANDS_CHARODEI_RASKOLA_L31","Чародей раскола","Normal","","enemy-charodey-raskola","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-charodey-raskola.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/чародей раскола.png",""
"Monster","SHATTERED_LANDS_ISKAZHIONNYI_POSLUSHNIK_L31","Искажённый послушник","Normal","","iskazhionnyi-poslushnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/iskazhionnyi-poslushnik.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/искажённый послушник.png",""
"Monster","SHATTERED_LANDS_KHRANITEL_RAZLOMA_L32","Хранитель разлома","Elite","","enemy-khranitel-razloma","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-khranitel-razloma.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/хранитель разлома.png",""
"Monster","SHATTERED_LANDS_OSKOLOCHNYI_STRAZH_L30","Осколочный страж","Normal","","enemy-oskolochnyy-strazh","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-oskolochnyy-strazh.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/осколочный страж.png",""
"Monster","SHATTERED_LANDS_OTRAZHIONNYI_ZVER_L32","Отражённый зверь","Normal","","otrazhionnyi-zver","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/otrazhionnyi-zver.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/отражённый зверь.png",""
"Monster","SHATTERED_LANDS_ZERKALNYI_CHASOVOI_L31","Зеркальный часовой","Elite","","zerkalnyi-chasovoi","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/zerkalnyi-chasovoi.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/зеркальный часовой.png",""
"Monster","SHATTERED_ORDER_AZRAEL_FIRE_L25","Азраэль Пламени","Elite","","zhrets-ugasshego-sveta","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/zhrets-ugasshego-sveta.webp","",""
"Monster","SHATTERED_ORDER_AZRAEL_FROST_L25","Азраэль Холода","Elite","","charodei-raskola","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/charodei-raskola.webp","",""
"Monster","SHATTERED_ORDER_AZRAEL_L25","Триединый Магистр Азраэль","Boss","","magistr-razbitogo-ordena","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/magistr-razbitogo-ordena.webp","",""
"Monster","SHATTERED_ORDER_AZRAEL_VOID_L25","Азраэль Бездны","Elite","","khranitel-razloma","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/khranitel-razloma.webp","",""
"Monster","SHATTERED_ORDER_CITADEL_CHARODEI_RASKOLA_L30","Чародей раскола","Elite","","enemy-charodey-raskola","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-charodey-raskola.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/чародей раскола.png",""
"Monster","SHATTERED_ORDER_CITADEL_ISKAZHIONNYI_POSLUSHNIK_L30","Искажённый послушник","Elite","","iskazhionnyi-poslushnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/iskazhionnyi-poslushnik.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/искажённый послушник.png",""
"Monster","SHATTERED_ORDER_CITADEL_KHRANITEL_RAZLOMA_L30","Хранитель разлома","Elite","","enemy-khranitel-razloma","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-khranitel-razloma.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/хранитель разлома.png",""
"Monster","SHATTERED_ORDER_CITADEL_MAGISTR_RAZBITOGO_ORDENA_L30","Магистр разбитого ордена","Elite","","enemy-magistr-razbitogo-ordena","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-magistr-razbitogo-ordena.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/магистр разбитого ордена.png",""
"Monster","SHATTERED_ORDER_CITADEL_OSKOLOCHNYI_STRAZH_L30","Осколочный страж","Elite","","enemy-oskolochnyy-strazh","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-oskolochnyy-strazh.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/осколочный страж.png",""
"Monster","SHATTERED_ORDER_CITADEL_OTRAZHIONNYI_ZVER_L30","Отражённый зверь","Elite","","otrazhionnyi-zver","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/otrazhionnyi-zver.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/отражённый зверь.png",""
"Monster","SHATTERED_ORDER_CITADEL_RYTSAR_ZERKALNOGO_IADRA_L30","Рыцарь зеркального ядра","Elite","","enemy-rytsar-zerkalnogo-yadra","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-rytsar-zerkalnogo-yadra.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/рыцарь зеркального ядра.png",""
"Monster","SHATTERED_ORDER_CITADEL_ZERKALNYI_CHASOVOI_L30","Зеркальный часовой","Elite","","zerkalnyi-chasovoi","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/zerkalnyi-chasovoi.webp","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/зеркальный часовой.png",""
"Monster","SHATTERED_ORDER_MANA_FEEDER_L25","Проводник маны","Elite","","charodei-raskola","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/charodei-raskola.webp","",""
"Monster","SHATTERED_ORDER_MIRROR_CASTELLAN_L25","Зеркальный Кастелан","Boss","","rytsar-zerkalnogo-iadra","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/rytsar-zerkalnogo-iadra.webp","",""
"Monster","SHATTERED_ORDER_MIRROR_EXECUTIONER_L25","Палач Зеркала","Elite","","rytsar-zerkalnogo-iadra","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/rytsar-zerkalnogo-iadra.webp","",""
"Monster","SHATTERED_ORDER_MIRROR_GUARDIAN_L25","Страж Зеркала","Elite","","oskolochnyi-strazh","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/oskolochnyi-strazh.webp","",""
"Monster","SHATTERED_ORDER_MIRROR_PRIEST_L25","Жрец Зеркала","Elite","","zhrets-ugasshego-sveta","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/zhrets-ugasshego-sveta.webp","",""
"Monster","SHATTERED_ORDER_MOR_ET_L25","Хранитель Душ Мор-Эт","Boss","","khranitel-razloma","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/khranitel-razloma.webp","",""
"Monster","SHATTERED_ORDER_SOUL_ARCHER_L25","Потерянная душа лучника","Elite","","sumerechnyi-luchnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/sumerechnyi-luchnik.webp","",""
"Monster","SHATTERED_ORDER_SOUL_MAGE_L25","Потерянная душа мага","Elite","","charodei-raskola","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/charodei-raskola.webp","",""
"Monster","SHATTERED_ORDER_SOUL_PALADIN_L25","Потерянная душа паладина","Elite","","prizrachnyi-palomnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/prizrachnyi-palomnik.webp","",""
"Monster","SHATTERED_ORDER_SOUL_WARRIOR_L25","Потерянная душа воина","Elite","","prizrachnyi-palomnik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/prizrachnyi-palomnik.webp","",""
"Monster","SHATTERED_ORDER_VELARIUS_L25","Архимаг Веллариус","Boss","","magistr-razbitogo-ordena","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/magistr-razbitogo-ordena.webp","",""
"Monster","STONE_SPURS_MOLODOI_KAMNEGLOT_L16","Молодой камнеглот","Normal","","molodoi-kamneglot","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/molodoi-kamneglot.webp","Враги/Ранние враги открытого мира/молодой камнеглот.png",""
"Monster","WHISPERING_FOREST_DIKII_KABAN_VOZHAK_L4","Дикий кабан-вожак","Elite","","dikii-kaban-vozhak","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/dikii-kaban-vozhak.webp","Враги/Ранние враги открытого мира/дикий кабан-вожак.png",""
"Monster","WHISPERING_FOREST_GIGANTSKII_PAUK_L5","Гигантский паук","Normal","","enemy-gigantskiy-pauk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-gigantskiy-pauk.webp","Враги/Ранние враги открытого мира/гигантский паук.png",""
"Monster","WHISPERING_FOREST_IADOVITYI_PAUK_L3","Ядовитый паук","Normal","","iadovityi-pauk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/iadovityi-pauk.webp","Враги/Ранние враги открытого мира/ядовитый паук.png",""
"Monster","WHISPERING_FOREST_KABAN_L4","Кабан","Normal","","enemy-kaban","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-kaban.webp","Враги/Ранние враги открытого мира/кабан.png",""
"Monster","WHISPERING_FOREST_LESNOI_RAZBOINIK_L5","Лесной разбойник","Normal","","enemy-lesnoy-razboynik","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-lesnoy-razboynik.webp","Враги/Ранние враги открытого мира/лесной разбойник.png",""
"Monster","WHISPERING_FOREST_LESNOI_VOLK_L3","Лесной волк","Normal","","enemy-lesnoy-volk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/enemy-lesnoy-volk.webp","Враги/Ранние враги открытого мира/лесной волк.png",""
"Monster","WHISPERING_FOREST_MATIORYI_VOLK_L4","Матёрый волк","Normal","","matioryi-volk","DIRECT_ASSET","web/elyndor-web/src/assets/monsters/matioryi-volk.webp","Враги/Ранние враги открытого мира/матёрый волк.png",""
"Monster","ASHEN_BORDER_GLASHATAI_ZATMENIIA_L22","Глашатай Затмения","Elite","","glashatai-zatmeniia","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_KULTIST_ZATMENIIA_L19","Культист Затмения","Normal","","kultist-zatmeniia","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_OBUGLENNYI_DREVEN_L21","Обугленный древень","Normal","","obuglennyi-dreven","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_PALACH_GRANITSY_L22","Палач границы","Elite","","palach-granitsy","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_PEPELNYI_ELEMENTAL_L21","Пепельный элементаль","Normal","","pepelnyi-elemental","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_PEPELNYI_STRELOK_L18","Пепельный стрелок","Normal","","pepelnyi-strelok","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_PEPELNYI_VOLK_L22","Пепельный волк","Normal","","pepelnyi-volk","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_REKRUT_ZATMENIIA_L18","Рекрут Затмения","Normal","","rekrut-zatmeniia","MISSING_DIRECT_ASSET","","",""
"Monster","ASHEN_BORDER_ZAKLINATEL_TLEIUSHCHIKH_RUN_L20","Заклинатель тлеющих рун","Normal","","zaklinatel-tleiushchikh-run","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BASTIONNYI_PALACH_L40","Бастионный палач","Elite","","bastionnyi-palach","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BOSS_INKVIZITOR_SEIRA_L40","Инквизитор Сейра","Boss","","inkvizitor-seira","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BOSS_KOMENDANT_VRAT_RAGNOR_L40","Комендант Врат Рагнор","Boss","","komendant-vrat-ragnor","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BOSS_MAGISTR_CHIORNOI_ZVEZDY_L40","Магистр Чёрной Звезды","Boss","","magistr-chiornoi-zvezdy","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BOSS_MARSHAL_PEPELNOGO_ZNAMENI_L40","Маршал Пепельного Знамени","Boss","","marshal-pepelnogo-znameni","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BOSS_PERVYI_STRAZH_MOR_KAR_L40","Первый Страж Мор-Кар","Boss","","pervyi-strazh-mor-kar","MISSING_DIRECT_ASSET","","",""
"Monster","BLACK_BASTION_BOSS_RUNNYI_KOLOSS_ARK_TOR_L40","Рунный Колосс Арк-Тор","Boss","","runnyi-koloss-ark-tor","MISSING_DIRECT_ASSET","","",""
