"ContentType","Id","ArtKey","Source","Cell","Output"
"Monster","SHATTERED_LANDS_CHARODEI_RASKOLA_L31","enemy-charodey-raskola","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/чародей раскола.png","","web/elyndor-web/src/assets/monsters/enemy-charodey-raskola.webp"
"Monster","SHATTERED_LANDS_ISKAZHIONNYI_POSLUSHNIK_L31","iskazhionnyi-poslushnik","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/искажённый послушник.png","","web/elyndor-web/src/assets/monsters/iskazhionnyi-poslushnik.webp"
"Monster","SHATTERED_LANDS_KHRANITEL_RAZLOMA_L32","enemy-khranitel-razloma","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/хранитель разлома.png","","web/elyndor-web/src/assets/monsters/enemy-khranitel-razloma.webp"
"Monster","SHATTERED_LANDS_OSKOLOCHNYI_STRAZH_L30","enemy-oskolochnyy-strazh","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/осколочный страж.png","","web/elyndor-web/src/assets/monsters/enemy-oskolochnyy-strazh.webp"
"Monster","SHATTERED_LANDS_OTRAZHIONNYI_ZVER_L32","otrazhionnyi-zver","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/отражённый зверь.png","","web/elyndor-web/src/assets/monsters/otrazhionnyi-zver.webp"
"Monster","SHATTERED_LANDS_ZERKALNYI_CHASOVOI_L31","zerkalnyi-chasovoi","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/зеркальный часовой.png","","web/elyndor-web/src/assets/monsters/zerkalnyi-chasovoi.webp"
"Monster","SHATTERED_ORDER_CITADEL_CHARODEI_RASKOLA_L30","enemy-charodey-raskola","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/чародей раскола.png","","web/elyndor-web/src/assets/monsters/enemy-charodey-raskola.webp"
"Monster","SHATTERED_ORDER_CITADEL_ISKAZHIONNYI_POSLUSHNIK_L30","iskazhionnyi-poslushnik","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/искажённый послушник.png","","web/elyndor-web/src/assets/monsters/iskazhionnyi-poslushnik.webp"
"Monster","SHATTERED_ORDER_CITADEL_KHRANITEL_RAZLOMA_L30","enemy-khranitel-razloma","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/хранитель разлома.png","","web/elyndor-web/src/assets/monsters/enemy-khranitel-razloma.webp"
"Monster","SHATTERED_ORDER_CITADEL_MAGISTR_RAZBITOGO_ORDENA_L30","enemy-magistr-razbitogo-ordena","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/магистр разбитого ордена.png","","web/elyndor-web/src/assets/monsters/enemy-magistr-razbitogo-ordena.webp"
"Monster","SHATTERED_ORDER_CITADEL_OSKOLOCHNYI_STRAZH_L30","enemy-oskolochnyy-strazh","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/осколочный страж.png","","web/elyndor-web/src/assets/monsters/enemy-oskolochnyy-strazh.webp"
"Monster","SHATTERED_ORDER_CITADEL_OTRAZHIONNYI_ZVER_L30","otrazhionnyi-zver","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/отражённый зверь.png","","web/elyndor-web/src/assets/monsters/otrazhionnyi-zver.webp"
"Monster","SHATTERED_ORDER_CITADEL_RYTSAR_ZERKALNOGO_IADRA_L30","enemy-rytsar-zerkalnogo-yadra","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/рыцарь зеркального ядра.png","","web/elyndor-web/src/assets/monsters/enemy-rytsar-zerkalnogo-yadra.webp"
"Monster","SHATTERED_ORDER_CITADEL_ZERKALNYI_CHASOVOI_L30","zerkalnyi-chasovoi","Враги/Враги Земель Раскола и Цитадели Расколотого Ордена/зеркальный часовой.png","","web/elyndor-web/src/assets/monsters/zerkalnyi-chasovoi.webp"
"Monster","STONE_SPURS_MOLODOI_KAMNEGLOT_L16","molodoi-kamneglot","Враги/Ранние враги открытого мира/молодой камнеглот.png","","web/elyndor-web/src/assets/monsters/molodoi-kamneglot.webp"
"Monster","WHISPERING_FOREST_DIKII_KABAN_VOZHAK_L4","dikii-kaban-vozhak","Враги/Ранние враги открытого мира/дикий кабан-вожак.png","","web/elyndor-web/src/assets/monsters/dikii-kaban-vozhak.webp"
"Monster","WHISPERING_FOREST_GIGANTSKII_PAUK_L5","enemy-gigantskiy-pauk","Враги/Ранние враги открытого мира/гигантский паук.png","","web/elyndor-web/src/assets/monsters/enemy-gigantskiy-pauk.webp"
"Monster","WHISPERING_FOREST_IADOVITYI_PAUK_L3","iadovityi-pauk","Враги/Ранние враги открытого мира/ядовитый паук.png","","web/elyndor-web/src/assets/monsters/iadovityi-pauk.webp"
"Monster","WHISPERING_FOREST_KABAN_L4","enemy-kaban","Враги/Ранние враги открытого мира/кабан.png","","web/elyndor-web/src/assets/monsters/enemy-kaban.webp"
"Monster","WHISPERING_FOREST_LESNOI_RAZBOINIK_L5","enemy-lesnoy-razboynik","Враги/Ранние враги открытого мира/лесной разбойник.png","","web/elyndor-web/src/assets/monsters/enemy-lesnoy-razboynik.webp"
"Monster","WHISPERING_FOREST_LESNOI_VOLK_L3","enemy-lesnoy-volk","Враги/Ранние враги открытого мира/лесной волк.png","","web/elyndor-web/src/assets/monsters/enemy-lesnoy-volk.webp"
"Monster","WHISPERING_FOREST_MATIORYI_VOLK_L4","matioryi-volk","Враги/Ранние враги открытого мира/матёрый волк.png","","web/elyndor-web/src/assets/monsters/matioryi-volk.webp"
